Cell number,Location of the middle of cell in X axis (pixels),Location of the middle of cell in Y axis (pixels)
7372,-256.8477917,-2501.357191
7373,-130.2308173,-70.28720025
7374,-302.9500003,1019.419408
7375,-481.8553801,469.5256728
7376,37.73862519,-1209.261098
7377,31.7797027,-2083.869738
7378,73.64404614,728.6775394
7379,-245.5050825,268.0858956
7380,9.455161237,934.750092
7381,-329.6636244,144.4453596
7382,77.29967923,-2405.146124
7383,65.80627031,-317.3800854
7384,-138.5726021,-853.2622041
7385,-111.893312,1287.351467
7386,-111.5841382,-2357.626555
7387,-222.7457569,1007.771145
7388,138.2698827,762.1869629
7389,171.0250593,-1129.037137
7390,-135.9213626,320.3468129
7391,-128.4381452,-1701.626235
7392,-135.4475021,1020.291109
7393,34.58491311,1428.268187
7394,-137.0237144,-2259.924072
7395,-215.6263804,-155.3516494
7396,-9.721906875,-1576.864373
7397,136.4564224,-35.60928257
7398,-158.0871736,-2315.27323
7399,-334.6282483,185.421029
7400,54.61202106,1965.935357
7401,3.95796855,58.94864757
7402,-294.3660854,-130.3995622
7403,-112.5690769,2374.237984
7404,-341.9812412,-1388.677315
7405,16.16145439,-1773.022214
7406,-305.7544198,-2318.269434
7407,-489.0525095,1663.409831
7408,-104.0997539,2399.930215
7409,48.93693314,-1887.528364
7410,-117.2879051,-1471.090872
7411,93.03417184,819.9009561
7412,-175.2786785,-905.8470613
7413,-363.394806,655.800969
7414,-464.3554654,661.0993424
7415,-377.6315639,444.7225913
7416,264.4561626,-365.6478551
7417,88.09552118,-1076.032874
7418,-408.583103,-1510.186106
7419,-9.407607216,-2110.24773
7420,-17.85777162,-1721.443538
7421,-28.9338666,-2333.464517
7422,140.6202893,-2172.220128
7423,-176.4338616,-1703.264416
7424,-48.03184436,1234.118966
7425,65.42303009,2211.605019
7426,-86.03419687,67.76816033
7427,-6.550041565,-1278.603803
7428,175.6418238,-1839.053202
7429,-52.04402979,2171.847236
7430,-461.0581228,1188.007633
7431,0.524493663,44.57831413
7432,-331.9712796,-1704.671856
7433,-153.1612809,-1745.53762
7434,74.16872936,-2426.279506
7435,-222.6488028,-1634.299046
7436,339.5777641,-432.5812069
7437,-97.29115539,1738.766863
7438,-91.17141162,1049.311503
7439,14.51567966,259.9018544
7440,-85.07297719,-1707.663868
7441,-323.2867575,-2365.645769
7442,-229.8393611,-1674.735261
7443,-515.2798488,1648.406144
7444,114.1557408,-1170.270305
7445,-280.1742655,-374.7926023
7446,-60.33607981,1889.826655
7447,-175.4719341,-413.1328903
7448,-305.6071997,908.0080343
7449,-330.2922641,-1669.061058
7450,235.6810809,-1826.556163
7451,-360.5203666,1518.179013
7452,-240.5967861,51.89463259
7453,124.5689649,-524.6608796
7454,-146.4085675,453.2030278
7455,-180.9433648,-1967.153248
7456,-495.5989805,1431.668162
7457,-203.0747046,-158.6171941
7458,57.48110239,-1209.877514
7459,-8.559068998,-232.1100466
7460,-66.47474719,-1263.100569
7461,-224.7573105,451.2455419
7462,-102.4822667,-321.2789205
7463,-474.5947678,413.3711979
7464,-440.4207868,1462.500534
7465,-384.2269514,-49.79469467
7466,-338.2222507,-7.592339056
7467,-79.77603225,-1505.179586
7468,138.8844777,-1809.323853
7469,-314.7753119,-156.9133955
7470,-201.7443581,3024.776505
7471,136.5560744,119.3608555
7472,65.92809469,-512.474913
7473,-123.5502719,1485.84485
7474,156.4465889,-1938.186116
7475,-486.1800568,962.4220698
7476,-135.3055375,842.1166139
7477,-391.7322064,13.33030675
7478,-272.9189581,-1912.088589
7479,94.95164288,-1281.792581
7480,-386.7090128,781.0926108
7481,-439.1883938,1059.576419
7482,-234.532278,2242.70754
7483,-162.7474491,-1200.293575
7484,-57.00017184,1901.707671
7485,93.59684267,-2260.313958
7486,-111.4828251,89.84264012
7487,-154.9297058,1373.030312
7488,-372.9433791,780.2831143
7489,-112.9334828,-2422.064186
7490,-306.1341352,1358.330465
7491,-310.6900268,-2395.701413
7492,-66.67762719,-902.4206818
7493,-331.6517034,-1733.403273
7494,119.8144672,-2850.224603
7495,-352.7114336,-2137.114002
7496,103.0154958,265.3674257
7497,208.5032855,-1740.341519
7498,-0.618045253,1161.134615
7499,-374.0252298,-1709.679022
7500,-496.2931643,1134.713519
7501,267.4556751,-263.0849897
7502,-254.2128953,193.5600015
7503,112.6966524,564.9253163
7504,-65.24904779,1566.00723
7505,250.4974591,-722.7995585
7506,83.44771268,2036.60115
7507,-136.7466318,-1203.763355
7508,-172.9260889,2754.964628
7509,117.7023883,-5.219379393
7510,-176.5940083,-1932.374536
7511,-234.6599695,1233.941288
7512,-346.8063029,-1402.714222
7513,11.49635135,-1397.515807
7514,120.8629661,-1498.097861
7515,-75.63701818,-2078.188601
7516,-314.9855928,-326.4653373
7517,-135.2856252,2511.736774
7518,-494.3190682,1886.048544
7519,-430.806654,715.6381278
7520,-439.2045134,1324.49277
7521,-47.36329655,-414.5102318
7522,-277.1413564,-1814.738178
7523,86.60835178,-447.1735365
7524,10.61598133,1373.157272
7525,-418.423647,100.0189289
7526,53.22080375,-967.6715507
7527,-291.4242132,2183.176924
7528,256.7956623,-1476.396584
7529,-106.0423315,293.3477932
7530,273.313008,-339.4806968
7531,-107.8737813,1310.116225
7532,117.7626842,99.15938351
7533,-88.67289438,-2057.422135
7534,-264.7394984,701.047349
7535,115.2488783,-1461.881042
7536,-307.7640924,306.3755086
7537,-323.1361658,-1717.965265
7538,-81.70239337,2448.368547
7539,164.8768993,-1868.176498
7540,-305.2476115,1949.907578
7541,-68.04070609,1791.183699
7542,-249.1875704,2165.368134
7543,2.650572147,-380.7164263
7544,-268.770261,-2150.915453
7545,-76.17896995,181.2849848
7546,106.442303,-1186.072144
7547,242.7780086,-1224.354917
7548,-262.355187,-1915.834573
7549,-259.3317288,-260.2376788
7550,126.6368127,-552.7614616
7551,-295.3977472,-183.2357456
7552,-122.9535068,1039.259229
7553,-203.733759,225.3160323
7554,-34.92321147,2392.629902
7555,-375.8620527,1445.992863
7556,-274.5010908,371.5702639
7557,-235.6117913,-2063.543276
7558,-86.07700865,-321.1074713
7559,-345.1840745,137.2734628
7560,-213.043969,94.44990304
7561,264.7809744,-1407.625209
7562,-221.2509872,-207.6411402
7563,277.3315291,-216.4529194
7564,10.88990829,-1799.57189
7565,191.3607323,-914.1679
7566,-60.65365463,-1225.518595
7567,-258.2594929,-2028.912062
7568,-47.1654802,-109.880449
7569,-220.9667692,-1326.259868
7570,-490.5578946,490.9088945
7571,-122.4734615,-662.7378009
7572,-143.0049555,-1208.701072
7573,-7.873984197,371.3042571
7574,-324.1733908,-1394.494876
7575,-321.4288525,239.2168279
7576,-141.3449922,-1096.885925
7577,-132.7687998,-2195.004019
7578,-224.4733135,1733.784489
7579,215.765086,-1860.410733
7580,-288.874365,-7.062135885
7581,3.867345718,-974.6442993
7582,-229.2953741,3053.880425
7583,-247.2230419,154.7280249
7584,-197.8679408,1419.351393
7585,-222.9838797,515.8326473
7586,-330.4023251,-46.01422851
7587,-252.0923201,28.20031034
7588,198.1550092,-69.04335876
7589,3.142822566,-356.2298501
7590,163.0916769,-1169.506243
7591,-114.4190913,2542.432894
7592,-100.6257953,489.6751163
7593,251.1916785,-1376.806111
7594,-487.0182548,1284.436584
7595,138.7514851,-2551.445916
7596,-198.9608892,201.3573768
7597,-32.87147303,-1068.466942
7598,-267.115094,-1987.989688
7599,-198.8382743,580.4866936
7600,-470.6567725,1745.381433
7601,-156.2120801,-883.001076
7602,-252.7316081,-944.0861739
7603,-458.5850924,1349.465612
7604,-191.2191314,1007.684211
7605,42.71901856,1961.518168
7606,-433.6647942,357.5221607
7607,-144.0719072,-1170.155991
7608,-438.7459484,664.7514239
7609,-260.317062,-1580.8707
7610,18.98844319,-2092.28704
7611,-390.5169093,2030.134357
7612,-217.7076725,-1465.034137
7613,225.6936572,-1983.04019
7614,-292.8111729,-1604.505876
7615,-147.7179966,-156.8281426
7616,-381.5066909,903.0982828
7617,-377.3539961,284.2565891
7618,-289.7046791,-2115.973329
7619,-167.0696482,73.14575843
7620,165.2929309,-880.924612
7621,103.7475067,-485.0798984
7622,-296.9840823,-1631.971109
7623,29.66608228,169.4828185
7624,1.211401282,497.7993461
7625,-256.7008812,-127.6879315
7626,-270.0749023,629.378801
7627,-212.6139214,-45.76987337
7628,-340.0393168,-1572.339673
7629,-333.0381116,1477.559903
7630,-400.2780093,324.0699831
7631,281.1343456,-297.2454344
7632,110.7215546,454.6794582
7633,-356.3344635,898.9183153
7634,-134.1696244,2252.11321
7635,-292.5010266,749.6497693
7636,-149.6749517,1849.825859
7637,-15.3529136,-1143.267779
7638,89.9319867,-262.4959517
7639,35.55572688,-1522.78676
7640,-243.089323,324.7810393
7641,182.3031713,-2865.037342
7642,-300.7514857,-2421.487331
7643,-351.2546759,-1719.646296
7644,-338.2763563,-1633.299909
7645,-85.62392193,-1165.794268
7646,-284.4300726,-1999.575438
7647,-130.684986,1760.3649
7648,-147.1592322,2695.58352
7649,-44.93923136,-2325.724086
7650,-276.3474485,1923.059993
7651,158.5585419,-327.7053769
7652,-285.826541,-329.8415345
7653,-110.8620234,-33.43201294
7654,44.50729625,-1278.273433
7655,-64.70237387,-2160.978329
7656,-210.0057335,-175.4347671
7657,120.4883433,-39.03678393
7658,-521.0026,1642.508318
7659,-313.8698088,-2245.095071
7660,-263.3797252,-902.5312223
7661,-419.7036317,970.6046258
7662,-94.7306081,-1499.089313
7663,39.74486142,-566.6357556
7664,-11.39994749,1343.236498
7665,-228.3818274,-1881.338984
7666,-207.9732334,2347.548038
7667,283.0853043,-465.1268257
7668,-55.39642648,32.6477699
7669,-466.4098095,1093.266542
7670,-367.9367645,-1634.331253
7671,-192.1459687,67.60162534
7672,-389.1503711,724.7305192
7673,-298.1419712,-1999.364223
7674,120.3548907,1685.270873
7675,-411.2004517,1153.636434
7676,-14.2276539,1812.826973
7677,-257.1844552,1127.189545
7678,99.74091711,-1147.332165
7679,-221.8209615,-146.7551329
7680,-450.6329864,2050.054135
7681,-339.0554294,1750.01302
7682,-422.80345,1572.546238
7683,96.68404232,-2501.750514
7684,-238.7630992,-918.2430449
7685,-285.0220468,-1707.049945
7686,60.42291546,1604.300303
7687,52.40304636,984.6076375
7688,-231.2312771,-981.7394689
7689,-192.6451416,2253.402855
7690,194.0608246,-1420.961503
7691,-124.5984151,252.1300065
7692,-391.5017199,1403.211133
7693,-86.3134873,-1487.202503
7694,-412.5507902,1702.828878
7695,37.2375072,-898.6900563
7696,-260.6239249,2273.304695
7697,-370.5826003,-1950.65648
7698,-314.2611874,13.11741923
7699,326.6082486,-743.1089367
7700,-330.878526,918.699866
7701,-135.3078796,2384.259867
7702,-83.56324519,-700.3266234
7703,-94.51873316,1761.558358
7704,-135.5227802,270.5021383
7705,-334.6545502,978.4120329
7706,-71.58220987,2808.00939
7707,-405.0789036,-19.46438958
7708,-410.6302509,1244.726955
7709,76.70153725,785.5561945
7710,-85.06082772,2948.694537
7711,-62.30135183,2198.2671
7712,79.30377605,1927.879141
7713,-127.6360636,-1619.180829
7714,-277.0360448,88.43715819
7715,-152.0205963,3074.395673
7716,-266.1061964,-126.2226186
7717,100.7610597,-2859.373024
7718,-98.9501707,582.5146263
7719,-12.87906659,1798.294683
7720,-358.978341,1477.118333
7721,-368.7963163,-1479.289761
7722,-269.3805455,183.6140551
7723,-319.4069983,1664.100081
7724,-415.9834518,-1810.898585
7725,-138.9813925,1697.208672
7726,89.97642202,-1766.501299
7727,-486.9257395,1351.03255
7728,-87.82350597,860.0263996
7729,-47.03146201,237.0953777
7730,-220.5238739,-2503.727605
7731,-133.5484272,2969.726547
7732,-12.45861445,-1421.643155
7733,-36.23812312,-1935.403775
7734,-239.8033331,-330.6257193
7735,-48.50125145,-2097.23103
7736,-109.2719374,2036.843586
7737,234.308099,-282.5610621
7738,-42.23950569,2218.364696
7739,92.88206653,614.3867964
7740,-145.5491469,-1859.903483
7741,151.7976134,-1177.974473
7742,101.8317127,-1274.449813
7743,-415.8721805,310.6768505
7744,-169.2095788,1282.003926
7745,82.07285218,2044.929448
7746,-5.410503758,847.1166628
7747,-111.3653202,-1454.755614
7748,44.75137976,-1745.298728
7749,-109.0058651,1548.330558
7750,-464.9043593,1662.289495
7751,146.5518507,269.437026
7752,143.683855,-702.1769787
7753,43.53391061,2201.534429
7754,25.43598773,1807.521168
7755,-448.21076,1880.719251
7756,-247.1042035,715.6336634
7757,-58.11073194,564.4892062
7758,-276.9067565,1019.870324
7759,-387.2177415,-1471.994443
7760,274.3021618,-579.8868134
7761,-41.54266941,-1904.243097
7762,-298.1408428,-1447.053783
7763,-203.2937932,3071.575759
7764,-58.8234407,-656.6358169
7765,-208.7244297,101.9062847
7766,-131.5818513,1469.791921
7767,-6.295564183,-1543.1498
7768,-358.8462124,-190.895654
7769,-75.33079408,674.0728525
7770,-115.7445624,571.0705908
7771,59.22633982,1921.01623
7772,-73.31576687,841.0533615
7773,-131.9635893,1599.514576
7774,-418.7642309,1332.911042
7775,-170.1891606,1314.258922
7776,-40.86923519,2305.376425
7777,-3.032278814,2463.076914
7778,-159.7143496,-1798.914372
7779,136.5382692,-437.4206328
7780,-313.3888069,320.0277384
7781,-332.6385337,-30.58049057
7782,-243.6224211,-1764.731986
7783,-465.6156813,1815.745098
7784,134.4160306,567.6480701
7785,-3.059633749,-1523.082676
7786,152.372367,-2846.627214
7787,-62.14270724,-1893.442356
7788,-87.07822286,2573.645277
7789,-238.3315473,1341.846112
7790,-449.4051346,1528.957175
7791,-525.0269201,1541.126201
7792,-96.65056825,748.0153998
7793,-174.9274137,2992.95795
7794,-458.5915052,1091.939416
7795,-240.9599942,1212.213838
7796,-152.9068391,2869.323055
7797,-0.485895556,-1660.690063
7798,51.1356007,-988.7106056
7799,-217.0559267,-2332.650515
7800,89.1664626,651.2907309
7801,-151.5198687,-1770.907804
7802,-182.0860713,-2251.537903
7803,-274.5962729,833.7737369
7804,47.2749913,-1872.891289
7805,22.84024174,1718.527103
7806,-186.2853372,-29.96353865
7807,-396.7519771,702.8688043
7808,-137.7752848,673.4041739
7809,-119.7063422,-27.00492793
7810,-58.02254312,-480.368424
7811,-475.2398488,1130.114313
7812,-88.42486019,1599.784354
7813,-292.5543271,-1208.374687
7814,-195.5854847,1145.8039
7815,-102.6700727,-1167.50513
7816,103.8091315,-1721.707816
7817,-286.4573856,1341.895293
7818,-159.4569413,-1936.105581
7819,-99.9174534,2280.063774
7820,181.0557052,-2800.117323
7821,38.80165316,1328.429268
7822,-309.6983709,-2305.140801
7823,110.9509331,1566.125109
7824,-1.651115483,-60.93462124
7825,-241.5218735,-903.0149012
7826,60.55969049,-821.5570286
7827,132.3943342,-1179.065552
7828,-364.9975061,-1467.870086
7829,-369.653593,1437.841042
7830,-108.2284192,2200.364854
7831,-253.4103634,-1915.731577
7832,73.20966418,696.4089212
7833,-318.7956647,-1271.733212
7834,-225.2232845,2867.974484
7835,-188.588763,-904.5591686
7836,-300.8696489,-1897.479109
7837,33.72263276,-1334.479272
7838,118.094071,-898.3239067
7839,-169.937249,2905.623581
7840,49.05084546,-814.8791952
7841,-65.69956297,467.9353515
7842,-399.5663732,752.5482117
7843,-260.9617077,-1627.920018
7844,-263.8697131,1109.157391
7845,-308.3392922,-370.7124335
7846,113.0369434,-19.42566512
7847,71.49423582,737.4071807
7848,-211.6304818,-1158.481946
7849,-99.89872403,3069.984886
7850,-237.6201188,2105.712556
7851,-286.544576,-1738.740325
7852,-103.0906601,1248.83667
7853,-188.2932116,1441.393713
7854,-444.136253,2098.534963
7855,-18.79741862,-1992.086678
7856,-286.2477313,462.886394
7857,-516.6409278,1606.657468
7858,-461.0966721,736.9594008
7859,96.04991662,721.2789541
7860,-260.6163945,-2486.856038
7861,77.60004896,-2458.60297
7862,-271.6562722,11.06888544
7863,-107.1405281,-953.1626917
7864,-232.79943,-1393.7673
7865,227.8390113,-151.7413854
7866,-116.9480901,-79.95507357
7867,-116.7439036,-147.6199386
7868,-254.5436018,-1847.98083
7869,-331.4901841,-2344.60294
7870,-276.8654896,-1705.623645
7871,-213.3366807,472.2117446
7872,-227.2149435,-730.0548643
7873,-460.6882451,1108.210664
7874,174.3109326,-1353.772211
7875,76.44264124,-1816.218306
7876,-89.94789313,808.3275055
7877,-422.6457562,929.0592705
7878,-307.8452915,-1433.294947
7879,-178.864015,718.4856337
7880,-322.5863596,687.4256518
7881,-185.6561302,916.2839095
7882,148.1921408,-64.96945037
7883,-65.81938281,-178.3751814
7884,-146.8402133,2003.891859
7885,-200.2472234,982.8879923
7886,-175.6660323,-1519.880539
7887,-199.9502735,-1101.258328
7888,-401.4235165,1747.321317
7889,-218.6950926,-21.7573782
7890,-371.2364217,795.5255312
7891,-89.00215371,2378.25421
7892,0.038034791,-2119.010981
7893,-134.0460981,51.53192819
7894,-67.22646789,876.6983208
7895,69.80768448,-1058.451655
7896,-36.46575918,-186.4840877
7897,189.7568011,-1969.072705
7898,97.12119633,-2644.160199
7899,111.76227,917.2960708
7900,-242.7409382,-46.21231663
7901,-154.9922383,-467.9658905
7902,-164.8151274,1411.025295
7903,-329.2752294,-1886.519862
7904,-421.4316647,1162.224732
7905,-241.5873447,-1353.720571
7906,-94.70406622,-1416.659277
7907,113.481326,1860.349541
7908,114.6897803,-2188.949452
7909,-224.7663021,957.1652167
7910,-118.2509037,1509.254379
7911,-439.9881598,1568.199332
7912,-319.2252842,2110.890334
7913,-120.2063073,-318.6268287
7914,237.8194421,-734.5235722
7915,182.1594927,-1743.579334
7916,206.5126258,-1016.526005
7917,-505.8393942,1622.740643
7918,-101.8988264,131.194811
7919,-354.5479441,-1577.400641
7920,-328.3992247,-385.1705767
7921,174.6106894,-1671.946511
7922,-376.2445531,1385.285035
7923,-79.13839498,-1617.795854
7924,67.47017376,12.27040038
7925,-102.4690416,-1680.142183
7926,-152.3845762,-528.9798942
7927,-190.3749637,1177.130563
7928,-103.6398916,-2261.920013
7929,7.454807012,-755.4131001
7930,-529.0282085,1194.065516
7931,-337.2970434,-1397.257885
7932,-427.8697115,1151.702736
7933,-34.47825017,-1682.982627
7934,54.82256945,1906.97666
7935,-171.1144121,-58.92805624
7936,-199.6873333,-1522.524375
7937,-273.0387868,-171.6041236
7938,-460.0698776,1652.659576
7939,133.2610724,982.5009784
7940,-204.5216587,2880.045026
7941,-331.4311834,1347.845681
7942,-11.65359873,-474.4241274
7943,-72.05453027,-1017.84708
7944,110.9350111,1048.716336
7945,-43.49642713,1499.259918
7946,-252.9263886,1447.807931
7947,-325.3584501,-1619.291099
7948,-200.5531992,-67.97702632
7949,-390.2658446,-2021.556985
7950,-237.5859045,3013.978885
7951,17.61918036,873.926133
7952,-65.19449593,820.9608089
7953,-38.93299483,-860.6239191
7954,-214.9967744,-769.7363182
7955,-2.516582497,2002.149933
7956,-90.71889994,-1150.264966
7957,-295.3887004,1442.445303
7958,-400.4607982,792.1951867
7959,46.90986912,2326.900842
7960,-57.63710308,-2237.270699
7961,-416.5596032,86.62823949
7962,33.65771584,2166.575002
7963,170.480009,-1429.997267
7964,-65.7641894,1297.206236
7965,-43.63465409,-1340.540178
7966,-282.0992985,298.2564326
7967,-328.8619524,477.5086885
7968,-12.56686298,-1161.896667
7969,-435.9376161,681.4551843
7970,-192.9010329,-1092.906603
7971,-377.3169064,672.5879838
7972,283.3664896,-437.1874563
7973,-20.65617997,593.2936533
7974,-49.93544839,-1971.53522
7975,179.7038466,-1192.980358
7976,33.96401788,-1604.954181
7977,115.6593071,-1020.067556
7978,196.3336676,-1636.488216
7979,-128.9422618,-1047.955364
7980,24.34769794,1574.329761
7981,64.6108737,854.4128293
7982,76.31658592,-26.75677704
7983,-68.50841319,-1883.678184
7984,-276.9089131,1213.823818
7985,228.7292988,-1164.740752
7986,3.703616236,-16.21824748
7987,-146.9490942,1518.446896
7988,-255.7439879,722.0872646
7989,-136.8785623,-895.2302362
7990,-326.3284085,-1532.33003
7991,-32.66417449,570.8039438
7992,123.7565176,-1380.038909
7993,-312.0081805,-1660.006123
7994,251.7665789,-740.5511945
7995,-111.1934237,490.0713457
7996,246.9521939,49.81616106
7997,123.19634,322.2560674
7998,230.2742135,-25.28669142
7999,77.76873331,-2719.355099
8000,3.510422473,-2299.974621
8001,-166.4384624,1392.368691
8002,-10.62801844,-101.2326253
8003,-296.155824,-2107.978821
8004,0.276070016,-428.6396035
